house,x,y,dem,soc,dam,group,connections,x_mean,x_std,y_mean,y_std
122,14.895796649473928,38.34519365881106,100.0,70.0,26.620495154142496,5,"[(122, 297), (122, 269), (122, 298), (122, 241), (122, 245), (122, 246), (122, 275), (122, 305), (122, 307), (122, 279), (122, 364), (122, 280), (122, 308), (122, 294), (122, 331), (122, 311), (122, 335), (122, 116), (122, 316), (122, 262), (122, 263), (122, 320), (122, 292), (122, 266), (122, 296), (122, 267), (122, 295), (122, 351)]",22.793656851894706,11.303840477389704,77.66402673926345,36.8618990413924
123,7.740103263403013,81.7736790539315,80.47810916607403,5.0,44.75689115866726,2,"[(123, 100), (123, 96)]",22.793656851894706,11.303840477389704,77.66402673926345,36.8618990413924
124,8.58081902071899,39.505094722776846,100.0,20.0,24.04295687174792,5,"[(124, 297), (124, 269), (124, 263), (124, 292), (124, 272), (124, 322), (124, 259), (124, 289)]",22.793656851894706,11.303840477389704,77.66402673926345,36.8618990413924
125,18.875966968753648,74.33463353464823,81.29048377877737,27.500000000000004,46.60530025170094,2,"[(125, 74), (125, 333), (125, 375), (125, 68), (125, 341), (125, 131), (125, 391), (125, 378), (125, 350), (125, 392), (125, 395)]",22.793656851894706,11.303840477389704,77.66402673926345,36.8618990413924
126,35.361071051627036,62.962659108236686,85.6058664025261,12.5,49.16186507993186,4,"[(126, 30), (126, 103), (126, 222), (126, 16), (126, 209)]",22.793656851894706,11.303840477389704,77.66402673926345,36.8618990413924
127,22.331112788276336,39.665383933157614,100.0,87.5,30.998248360716975,5,"[(127, 73), (127, 325), (127, 242), (127, 270), (127, 273), (127, 327), (127, 244), (127, 328), (127, 196), (127, 217), (127, 246), (127, 274), (127, 288), (127, 331), (127, 388), (127, 305), (127, 277), (127, 307), (127, 279), (127, 364), (127, 308), (127, 281), (127, 115), (127, 258), (127, 316), (127, 276), (127, 232), (127, 262), (127, 234), (127, 319), (127, 348), (127, 321), (127, 237), (127, 324), (127, 351)]",22.793656851894706,11.303840477389704,77.66402673926345,36.8618990413924
128,34.41925779781505,77.02985411891406,84.37838364169474,7.5,55.724555958364554,2,"[(128, 355), (128, 42), (128, 70)]",22.793656851894706,11.303840477389704,77.66402673926345,36.8618990413924
129,25.611489183907963,97.9209340717204,45.31161559007877,15.0,61.76621162781418,2,"[(129, 93), (129, 356), (129, 109), (129, 384), (129, 363), (129, 379)]",22.793656851894706,11.303840477389704,77.66402673926345,36.8618990413924
130,8.59864848456976,21.208270929521852,100.0,5.0,14.903459707045805,5,"[(130, 104), (130, 86)]",22.793656851894706,11.303840477389704,77.66402673926345,36.8618990413924
131,18.73151677294274,74.04329422019663,89.68475512091607,27.500000000000004,46.387405496569684,2,"[(131, 74), (131, 333), (131, 375), (131, 68), (131, 341), (131, 391), (131, 378), (131, 350), (131, 392), (131, 395), (131, 125)]",22.793656851894706,11.303840477389704,77.66402673926345,36.8618990413924
132,45.161096551685354,26.424357140876033,92.26899913450814,22.5,35.792726846280694,3,"[(132, 185), (132, 235), (132, 102), (132, 195), (132, 175), (132, 8), (132, 212), (132, 317), (132, 135)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
133,49.02700909463357,54.524804217558994,95.83312991506484,12.5,51.77590665609628,4,"[(133, 172), (133, 52), (133, 153), (133, 156), (133, 219)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
134,35.12387234951052,33.88196679414682,48.94776236159266,45.0,34.50291957182867,1,"[(134, 318), (134, 255), (134, 231), (134, 31), (134, 291), (134, 152), (134, 306), (134, 243), (134, 304), (134, 284), (134, 252), (134, 189), (134, 224), (134, 176), (134, 218), (134, 261), (134, 303), (134, 282)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
135,41.83758444320342,27.127585978796773,57.533711107196886,25.0,34.4825852110001,1,"[(135, 185), (135, 224), (135, 235), (135, 102), (135, 132), (135, 175), (135, 8), (135, 176), (135, 212), (135, 317)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
136,42.3308393181804,41.053305260515266,36.45500825897482,25.0,41.692072289347834,1,"[(136, 44), (136, 186), (136, 291), (136, 201), (136, 193), (136, 215), (136, 300), (136, 118), (136, 223), (136, 309)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
137,42.489624550277114,49.54073863588123,73.30914194935315,25.0,46.01518159307918,1,"[(137, 169), (137, 58), (137, 25), (137, 223), (137, 118), (137, 160), (137, 165), (137, 170), (137, 184), (137, 113)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
138,58.61317853178366,32.96887768156557,70.62039221014106,15.0,45.79102810667462,3,"[(138, 225), (138, 158), (138, 182), (138, 162), (138, 45), (138, 191)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
139,38.98567040970895,20.01135569492147,89.50077737908826,12.5,29.49851305231521,1,"[(139, 8), (139, 12), (139, 205), (139, 175), (139, 89)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
140,35.09062498136312,53.2711590490377,25.74107280353102,30.0,44.18089201520041,1,"[(140, 4), (140, 179), (140, 58), (140, 25), (140, 160), (140, 203), (140, 184), (140, 84), (140, 22), (140, 169), (140, 72), (140, 170)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
141,62.57201294691255,79.68033924220907,86.35021933807955,0.0,71.1261760945608,4,[],44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
142,32.31647012837427,26.350641142509772,56.8892438861627,12.5,29.33355563544202,1,"[(142, 253), (142, 218), (142, 227), (142, 238), (142, 101)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
143,61.06072580134516,48.3639059120362,92.79295960473448,10.0,54.71231585669068,4,"[(143, 38), (143, 41), (143, 6), (143, 168)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
144,33.63448505696577,44.582346354846806,41.26911115486334,35.0,39.10841570590629,1,"[(144, 164), (144, 186), (144, 228), (144, 165), (144, 264), (144, 257), (144, 271), (144, 203), (144, 197), (144, 148), (144, 309), (144, 386), (144, 240), (144, 233)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
145,64.80888161365002,63.94392536640108,80.57953141402042,5.0,64.37640349002555,4,"[(145, 19), (145, 26)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
146,66.10443224332798,29.064005899226807,99.5097031616485,0.0,47.58421907127739,3,[],44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
147,54.595756937022244,61.74102391538281,87.18965953881008,2.5,58.16839042620253,4,"[(147, 49)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
148,34.53599063699258,42.31576987035893,91.91026218801991,47.5,38.42588025367576,1,"[(148, 164), (148, 312), (148, 144), (148, 186), (148, 228), (148, 165), (148, 264), (148, 257), (148, 278), (148, 271), (148, 293), (148, 240), (148, 231), (148, 309), (148, 197), (148, 386), (148, 198), (148, 303), (148, 233)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
149,47.0325387703638,65.83051982573939,91.02682401679574,20.0,56.43152929805159,4,"[(149, 199), (149, 17), (149, 39), (149, 181), (149, 214), (149, 188), (149, 230), (149, 7)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
150,48.6114377587181,43.628655213702395,97.31572640255844,22.5,46.12004648621024,3,"[(150, 24), (150, 44), (150, 193), (150, 208), (150, 201), (150, 192), (150, 223), (150, 154), (150, 113)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
151,53.162548069919296,47.41774364858014,95.07399634356392,15.0,50.29014585924972,4,"[(151, 38), (151, 192), (151, 24), (151, 154), (151, 156), (151, 113)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
152,36.10953738594037,33.48436123344321,28.650698940918222,40.0,34.79694930969179,1,"[(152, 318), (152, 304), (152, 231), (152, 31), (152, 235), (152, 306), (152, 243), (152, 255), (152, 291), (152, 189), (152, 224), (152, 134), (152, 176), (152, 218), (152, 303), (152, 282)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
153,53.277799728601245,55.06468909979539,93.44236198922454,10.0,54.17124441419831,4,"[(153, 219), (153, 172), (153, 133), (153, 52)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
154,52.20358783370259,46.6231977779353,90.5695028167113,20.0,49.413392805818944,3,"[(154, 38), (154, 192), (154, 151), (154, 150), (154, 208), (154, 24), (154, 156), (154, 113)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
155,24.360458531602468,48.15133089422853,100.0,25.0,36.2558947129155,5,"[(155, 51), (155, 115), (155, 377), (155, 348), (155, 390), (155, 251), (155, 217), (155, 91), (155, 359), (155, 324)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
156,50.9565184688371,49.60696739397135,80.97847566255456,17.5,50.281742931404224,4,"[(156, 38), (156, 151), (156, 172), (156, 52), (156, 154), (156, 133), (156, 113)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
157,16.529775022431725,44.45304536186883,100.0,45.0,30.491410192150276,5,"[(157, 51), (157, 331), (157, 241), (157, 115), (157, 269), (157, 263), (157, 305), (157, 187), (157, 328), (157, 316), (157, 279), (157, 266), (157, 308), (157, 294), (157, 267), (157, 246), (157, 296), (157, 213)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
158,53.97645029983575,31.970179943455804,86.19371247015141,17.5,42.973315121645776,3,"[(158, 206), (158, 194), (158, 221), (158, 138), (158, 182), (158, 162), (158, 45)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
159,47.02713064768811,0.7440638903154593,68.27532961669704,0.0,23.885597269001785,3,[],44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
160,38.92672700812333,51.04547137565988,30.25920948733747,40.0,44.986099191891604,1,"[(160, 169), (160, 4), (160, 140), (160, 137), (160, 228), (160, 165), (160, 25), (160, 47), (160, 76), (160, 118), (160, 203), (160, 84), (160, 170), (160, 179), (160, 184), (160, 58)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
161,57.43152195385854,26.97677420105005,82.9136251325991,5.0,42.20414807745429,3,"[(161, 221), (161, 200)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
162,57.45541811935549,33.55841338165611,76.30369301235793,20.0,45.5069157505058,3,"[(162, 163), (162, 206), (162, 158), (162, 138), (162, 182), (162, 225), (162, 45), (162, 191)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
163,54.111305638103616,38.2044831124143,60.36242368576442,12.5,46.15789437525896,3,"[(163, 167), (163, 162), (163, 208), (163, 191), (163, 24)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
164,33.529061784018744,45.466811606769106,26.155022426116325,30.0,39.497936695393925,1,"[(164, 144), (164, 186), (164, 228), (164, 165), (164, 264), (164, 271), (164, 203), (164, 148), (164, 197), (164, 386), (164, 240), (164, 233)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
165,37.32854615295666,47.03659266747743,65.98137826675324,35.0,42.18256941021704,1,"[(165, 164), (165, 144), (165, 186), (165, 228), (165, 137), (165, 170), (165, 118), (165, 160), (165, 203), (165, 148), (165, 197), (165, 169), (165, 184), (165, 58)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
166,50.13418432286585,20.543063442585016,95.7695492575269,10.0,35.33862388272543,3,"[(166, 195), (166, 190), (166, 180), (166, 174)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
167,52.66020704595413,38.14667131569546,78.66537927809689,10.0,45.40343918082479,3,"[(167, 163), (167, 24), (167, 208), (167, 191)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
168,63.43828520452992,46.32541483373036,85.09708834801235,7.5,54.88185001913014,4,"[(168, 326), (168, 143), (168, 6)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
169,38.502872582752495,50.08180211971688,38.226712355975465,32.5,44.29233735123469,1,"[(169, 4), (169, 137), (169, 228), (169, 165), (169, 25), (169, 76), (169, 118), (169, 160), (169, 140), (169, 203), (169, 58), (169, 184), (169, 170)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
170,39.36820950263775,49.760194712162566,78.79627898024523,30.0,44.564202107400156,1,"[(170, 4), (170, 137), (170, 228), (170, 165), (170, 25), (170, 76), (170, 118), (170, 160), (170, 140), (170, 169), (170, 184), (170, 58)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
171,52.940668567975635,10.383746802048073,98.98701514827988,2.5,31.662207685011854,3,"[(171, 61)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
172,49.59710299019929,55.05099721609557,98.5477324488224,12.5,52.32405010314743,4,"[(172, 219), (172, 52), (172, 156), (172, 133), (172, 153)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
173,70.29304652426818,18.9260570683916,75.65497997981042,7.5,44.60955179632989,3,"[(173, 59), (173, 35), (173, 177)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
174,52.39622067598339,21.108080777319003,78.25834899556709,10.0,36.752150726651195,3,"[(174, 195), (174, 180), (174, 166), (174, 202)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
175,40.60187246131662,25.543725302300224,98.2169946346728,25.0,33.072798881808424,1,"[(175, 185), (175, 235), (175, 102), (175, 132), (175, 89), (175, 139), (175, 176), (175, 212), (175, 8), (175, 135)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
176,38.026673541226735,30.447053512367237,46.21138001176001,32.5,34.23686352679699,1,"[(176, 304), (176, 224), (176, 235), (176, 152), (176, 306), (176, 243), (176, 216), (176, 175), (176, 134), (176, 218), (176, 317), (176, 135), (176, 282)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
177,71.96643672313482,24.285963115346455,93.84315237643509,7.5,48.126199919240634,3,"[(177, 59), (177, 210), (177, 173)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
178,24.521162401949837,25.23115721020461,57.83297718145705,5.0,24.876159806077226,1,"[(178, 302), (178, 207)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
179,38.36890138502689,56.587234952844696,24.557627389425374,25.0,47.47806816893579,1,"[(179, 4), (179, 25), (179, 47), (179, 209), (179, 76), (179, 160), (179, 140), (179, 84), (179, 16), (179, 58)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
180,50.48302492480826,22.847170066357194,76.8977679923217,12.5,36.66509749558273,3,"[(180, 195), (180, 174), (180, 185), (180, 166), (180, 190)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
181,46.494048973174415,65.25456785341102,86.37136021919231,17.5,55.87430841329272,4,"[(181, 199), (181, 17), (181, 39), (181, 214), (181, 230), (181, 7), (181, 149)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
182,52.96498131973099,31.813468683745697,81.33154933427824,15.0,42.38922500173834,3,"[(182, 206), (182, 194), (182, 158), (182, 138), (182, 221), (182, 162)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
183,67.25130164133466,39.323132005970116,74.14611487017102,2.5,53.287216823652386,3,"[(183, 13)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
184,38.12016571022845,49.83532952602087,98.45922464982175,30.0,43.97774761812466,1,"[(184, 4), (184, 137), (184, 228), (184, 165), (184, 25), (184, 203), (184, 118), (184, 160), (184, 140), (184, 170), (184, 169), (184, 58)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
185,45.059950902737725,23.895940682796116,96.34527215962062,22.5,34.47794579276692,3,"[(185, 102), (185, 180), (185, 195), (185, 132), (185, 175), (185, 190), (185, 8), (185, 212), (185, 135)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
186,36.76697540335492,42.594940483279366,92.4127836755777,35.0,39.68095794331714,1,"[(186, 136), (186, 164), (186, 144), (186, 291), (186, 165), (186, 264), (186, 228), (186, 240), (186, 231), (186, 309), (186, 148), (186, 197), (186, 303), (186, 233)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
187,18.11466023837396,45.0093242944027,100.0,40.0,31.56199226638833,5,"[(187, 51), (187, 331), (187, 115), (187, 213), (187, 305), (187, 279), (187, 328), (187, 266), (187, 308), (187, 294), (187, 217), (187, 316), (187, 246), (187, 364), (187, 324), (187, 157)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
188,49.47790767234018,70.97920352971659,98.0521861029653,5.0,60.22855560102838,4,"[(188, 199), (188, 149)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
189,35.563778987539976,35.851191373507824,23.643148004172467,45.0,35.7074851805239,1,"[(189, 255), (189, 318), (189, 304), (189, 312), (189, 31), (189, 291), (189, 152), (189, 306), (189, 243), (189, 278), (189, 293), (189, 252), (189, 240), (189, 231), (189, 134), (189, 218), (189, 303), (189, 282)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
190,46.16479098966957,20.428020886991835,60.9001347563275,17.5,33.2964059383307,3,"[(190, 185), (190, 180), (190, 166), (190, 195), (190, 204), (190, 8), (190, 212)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
191,57.88288295721216,37.509541668042694,83.08573732528153,20.0,47.696212312627424,3,"[(191, 163), (191, 162), (191, 326), (191, 138), (191, 167), (191, 225), (191, 45), (191, 226)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
192,49.15035277529888,43.66932350639477,96.79978155072277,25.0,46.40983814084682,3,"[(192, 150), (192, 24), (192, 44), (192, 151), (192, 193), (192, 208), (192, 201), (192, 223), (192, 154), (192, 113)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
193,46.83259950410621,38.596561662670666,83.45409112953035,17.5,42.71458058338844,3,"[(193, 150), (193, 192), (193, 44), (193, 201), (193, 136), (193, 215), (193, 300)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
194,50.35231081725907,32.30454499411769,82.89438984205908,12.5,41.32842790568838,3,"[(194, 158), (194, 221), (194, 299), (194, 182), (194, 206)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
195,47.74540363860716,22.440068172700737,66.94935584492383,17.5,35.092735905653946,3,"[(195, 185), (195, 180), (195, 132), (195, 166), (195, 174), (195, 190), (195, 212)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
196,24.299371076794696,39.44513278119155,100.0,85.0,31.872251928993123,5,"[(196, 73), (196, 325), (196, 242), (196, 270), (196, 327), (196, 244), (196, 328), (196, 273), (196, 330), (196, 288), (196, 248), (196, 274), (196, 276), (196, 305), (196, 277), (196, 364), (196, 281), (196, 198), (196, 115), (196, 257), (196, 285), (196, 286), (196, 260), (196, 388), (196, 232), (196, 262), (196, 234), (196, 319), (196, 348), (196, 321), (196, 237), (196, 127), (196, 324), (196, 351)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
197,31.750996354192587,45.46557404939988,100.0,40.0,38.608285201796235,5,"[(197, 234), (197, 164), (197, 144), (197, 186), (197, 228), (197, 165), (197, 264), (197, 257), (197, 271), (197, 91), (197, 203), (197, 148), (197, 386), (197, 198), (197, 240), (197, 233)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
198,29.74172850244736,40.14654361325951,100.0,72.5,34.944136057853434,5,"[(198, 242), (198, 271), (198, 260), (198, 273), (198, 330), (198, 303), (198, 386), (198, 277), (198, 278), (198, 252), (198, 196), (198, 281), (198, 255), (198, 312), (198, 257), (198, 285), (198, 258), (198, 327), (198, 231), (198, 197), (198, 148), (198, 232), (198, 233), (198, 318), (198, 234), (198, 348), (198, 264), (198, 293), (198, 240)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
199,47.99131013736035,66.55868219306552,80.16540427518264,20.0,57.27499616521294,4,"[(199, 17), (199, 39), (199, 181), (199, 188), (199, 230), (199, 7), (199, 49), (199, 149)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
200,59.43314498707489,25.741020753804555,67.68554823882431,5.0,42.58708287043972,3,"[(200, 221), (200, 161)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
201,44.749820928706555,40.091488473302846,92.8338349779096,22.5,42.4206547010047,1,"[(201, 150), (201, 136), (201, 44), (201, 193), (201, 192), (201, 215), (201, 265), (201, 300), (201, 223)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
202,54.77594503986099,17.009848535241932,81.08121587849926,5.0,35.892896787551464,3,"[(202, 174), (202, 2)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
203,33.32656429589681,50.24341206608417,32.77068042475627,32.5,41.78498818099049,1,"[(203, 164), (203, 144), (203, 228), (203, 165), (203, 160), (203, 140), (203, 184), (203, 197), (203, 4), (203, 22), (203, 169), (203, 72), (203, 58)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
204,43.67663383093751,15.930816097454159,76.32777245006938,7.5,29.803724964195837,3,"[(204, 211), (204, 190), (204, 71)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
205,37.69462356547549,15.268452412936675,90.07597190260728,5.0,26.481537989206082,1,"[(205, 139), (205, 12)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
206,52.258947258048934,31.660834511886915,94.72659150005086,15.0,41.959890884967926,3,"[(206, 158), (206, 194), (206, 299), (206, 182), (206, 221), (206, 162)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
207,23.438021869873545,29.702191700702173,100.0,42.5,26.57010678528786,5,"[(207, 346), (207, 283), (207, 380), (207, 256), (207, 249), (207, 178), (207, 236), (207, 314), (207, 290), (207, 301), (207, 287), (207, 302), (207, 323), (207, 77), (207, 254), (207, 358), (207, 238)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
208,53.045295685831505,41.342357067345574,78.89911901296591,15.0,47.19382637658854,3,"[(208, 163), (208, 150), (208, 192), (208, 24), (208, 167), (208, 154)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
209,37.0980786866221,60.29867313865394,43.83394802839341,17.5,48.69837591263802,1,"[(209, 179), (209, 222), (209, 103), (209, 126), (209, 47), (209, 84), (209, 16)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
210,71.85992374982888,29.78016078388928,60.12968242927671,2.5,50.820042266859076,3,"[(210, 177)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
211,45.00122295793909,13.948124820077425,95.94009691254364,5.0,29.47467388900826,3,"[(211, 204), (211, 71)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
212,43.65850864954124,23.539912474765963,99.91581942155183,20.0,33.5992105621536,3,"[(212, 185), (212, 102), (212, 132), (212, 195), (212, 175), (212, 190), (212, 8), (212, 135)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
213,17.269210508362875,45.48750480926997,100.0,27.500000000000004,31.378357658816423,5,"[(213, 51), (213, 331), (213, 115), (213, 157), (213, 187), (213, 328), (213, 266), (213, 308), (213, 294), (213, 316), (213, 246)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
214,42.161049375279426,64.47591258327921,96.60389761052453,15.0,53.318480979279315,4,"[(214, 17), (214, 39), (214, 181), (214, 7), (214, 149), (214, 16)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
215,41.62246563583751,37.25913962582059,79.4065184087386,22.5,39.44080263082905,1,"[(215, 136), (215, 193), (215, 291), (215, 201), (215, 265), (215, 300), (215, 216), (215, 224), (215, 309)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
216,41.972627335810664,34.21447410420695,63.850190958945,30.0,38.09355072000881,1,"[(216, 304), (216, 291), (216, 299), (216, 306), (216, 243), (216, 215), (216, 265), (216, 300), (216, 235), (216, 224), (216, 176), (216, 317)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
217,23.39286332822653,45.32333590377681,100.0,40.0,34.35809961600167,5,"[(217, 51), (217, 234), (217, 276), (217, 377), (217, 319), (217, 348), (217, 390), (217, 187), (217, 251), (217, 91), (217, 328), (217, 273), (217, 155), (217, 115), (217, 324), (217, 127)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
218,33.31993983029877,30.666826042118473,98.73654573132423,45.0,31.993382936208622,1,"[(218, 318), (218, 255), (218, 306), (218, 101), (218, 31), (218, 284), (218, 261), (218, 81), (218, 304), (218, 97), (218, 152), (218, 189), (218, 134), (218, 253), (218, 176), (218, 282), (218, 142), (218, 238)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
219,48.18345383757018,55.73391220383854,95.65008854227652,12.5,51.958683020704356,4,"[(219, 76), (219, 52), (219, 172), (219, 133), (219, 153)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
220,70.18542889333493,9.464340837780377,84.11439095566104,5.0,39.82488486555765,3,"[(220, 27), (220, 40)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
221,54.151010229946486,28.115317901649515,84.39357774769084,15.0,41.133164065798,3,"[(221, 206), (221, 200), (221, 158), (221, 194), (221, 182), (221, 161)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
222,36.07345489239681,62.56538539574362,81.63860598639071,10.0,49.319420144070214,4,"[(222, 30), (222, 126), (222, 103), (222, 209)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
223,43.64971092722915,44.34730366573368,90.70067082542003,20.0,43.99850729648142,1,"[(223, 150), (223, 136), (223, 44), (223, 137), (223, 201), (223, 192), (223, 118), (223, 113)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
224,40.52780350260666,32.116845502418,55.16421177609774,35.0,36.32232450251233,1,"[(224, 304), (224, 235), (224, 152), (224, 306), (224, 243), (224, 215), (224, 265), (224, 300), (224, 216), (224, 134), (224, 176), (224, 317), (224, 135), (224, 282)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
225,61.29799979011266,34.76461287216439,85.2431511164815,12.5,48.03130633113852,3,"[(225, 162), (225, 13), (225, 138), (225, 45), (225, 191)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
226,59.86072093874819,41.083646150062584,62.942384514485305,7.5,50.47218354440538,3,"[(226, 13), (226, 191), (226, 326)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
227,33.91042799577229,23.530721931471287,69.65593973080344,10.0,28.720574963621786,1,"[(227, 253), (227, 101), (227, 142), (227, 89)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
228,37.13101453431875,46.906045250532,93.68310989583006,35.0,42.01852989242538,1,"[(228, 169), (228, 164), (228, 144), (228, 186), (228, 165), (228, 118), (228, 160), (228, 203), (228, 309), (228, 148), (228, 197), (228, 58), (228, 184), (228, 170)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
229,28.76748073749894,65.2860609726152,82.94133221118291,25.0,47.02677085505707,2,"[(229, 374), (229, 332), (229, 368), (229, 75), (229, 347), (229, 117), (229, 110), (229, 30), (229, 92), (229, 344)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
230,48.70195456958557,62.57193773368319,94.43427059681908,17.5,55.636946151634376,4,"[(230, 199), (230, 17), (230, 39), (230, 181), (230, 7), (230, 49), (230, 149)]",44.823707702830816,11.474096206260787,38.58520679737215,14.199261787065556
